序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2398,300682,朗新集团,15.5,-1.59,-0.25,136857.0,214030723.15,2.22,15.83,15.48,15.78,15.75,0.79,1.33,118.5,2.46,16712655226.0,15996898799.0,-0.06,-0.06,-21.52,29.71
2399,301429,森泰股份,19.18,-1.59,-0.31,8076.0,15634705.32,2.72,19.65,19.12,19.65,19.49,0.81,1.83,39.24,1.67,2267459600.0,844708931.0,-0.31,0.21,1.7,26.18
2400,000070,特发信息,12.28,-1.6,-0.2,655393.0,805921585.18,2.72,12.48,12.14,12.48,12.48,0.69,7.37,1037.03,7.33,11056233653.0,10912976303.0,0.0,0.0,19.34,113.57
2401,002448,中原内配,12.93,-1.6,-0.21,187651.0,243723837.0,2.21,13.14,12.85,13.05,13.14,0.69,4.12,17.51,2.04,7608136723.0,5890098698.0,0.08,-0.15,19.72,110.93
2402,002328,新朋股份,6.75,-1.6,-0.11,217775.0,147670948.04,2.19,6.87,6.72,6.86,6.86,1.3,3.82,27.57,1.57,5209447500.0,3852845298.0,0.0,0.3,2.9,12.69
2403,300030,阳普医疗,7.4,-1.6,-0.12,38270.0,28583983.0,1.99,7.55,7.4,7.55,7.52,0.86,1.41,71.37,3.63,2287986131.0,2014472770.0,0.0,-0.27,-3.14,34.06
2404,002651,利君股份,11.67,-1.6,-0.19,262069.0,306418224.08,2.7,11.83,11.51,11.76,11.86,0.94,4.63,103.77,4.3,12060478200.0,6598960690.0,0.0,-0.09,5.52,60.52
2405,002095,生 意 宝,17.83,-1.6,-0.29,32532.0,58318110.68,1.71,18.11,17.8,18.09,18.12,0.97,1.29,-1203.66,5.09,4505997600.0,4487961039.0,0.0,0.06,-9.95,-0.39
2406,002484,江海股份,29.93,-1.61,-0.49,253158.0,764339245.06,7.43,31.87,29.61,30.9,30.42,0.67,3.09,35.7,4.15,25456181554.0,24556734891.0,0.0,0.0,-7.19,72.81
2407,300513,恒实科技,9.77,-1.61,-0.16,68945.0,67768251.04,2.42,9.97,9.73,9.93,9.93,0.84,2.39,-26.71,2.32,3064762584.0,2816474419.0,0.0,0.1,5.74,7.01
2408,002981,朝阳科技,28.8,-1.61,-0.47,25839.0,74635951.53,2.12,29.24,28.62,29.2,29.27,1.01,2.16,30.0,3.41,3959600112.0,3439120752.0,0.0,0.07,-9.38,24.89
2409,300105,龙源技术,7.35,-1.61,-0.12,65889.0,48691614.08,1.61,7.46,7.34,7.45,7.47,0.98,1.28,75.5,1.97,3791235987.0,3791235987.0,0.0,0.0,4.26,-2.39
2410,301234,五洲医疗,40.9,-1.61,-0.67,9871.0,40581801.76,3.82,42.31,40.72,42.31,41.57,0.91,1.45,112.69,3.66,2781200000.0,2781200000.0,0.0,-0.02,-4.44,64.59
2411,300879,大叶股份,29.06,-1.62,-0.48,39095.0,114686141.0,2.34,29.69,29.0,29.6,29.54,1.39,1.94,35.63,4.27,5881710087.0,5841886699.0,0.0,0.03,-19.5,85.57
2412,300084,海默科技,9.74,-1.62,-0.16,170262.0,166800851.6,3.23,9.94,9.62,9.9,9.9,1.35,4.94,-61.56,3.97,4969814536.0,3356346086.0,0.1,0.21,7.62,81.04
2413,301161,唯万密封,33.3,-1.62,-0.55,34380.0,115079743.27,2.39,33.99,33.18,33.75,33.85,0.69,2.87,42.94,4.34,3996000000.0,3996000000.0,0.0,0.03,-18.7,56.41
2414,002775,文科股份,4.24,-1.62,-0.07,60580.0,25863817.2,1.62,4.31,4.24,4.31,4.31,0.52,1.29,156.31,10.19,2697615204.0,1998786884.0,-0.24,-0.24,2.17,10.13
2415,301121,紫建电子,40.15,-1.62,-0.66,15177.0,61503468.8,2.23,40.97,40.06,40.56,40.81,0.91,3.0,245.29,2.39,3967866189.0,2031254426.0,0.1,0.0,-17.28,6.02
2416,300179,四方达,15.17,-1.62,-0.25,272737.0,414872837.39,3.05,15.52,15.05,15.52,15.42,0.7,7.29,92.78,6.17,7368432018.0,5673305089.0,-0.07,-0.07,42.58,37.29
2417,301009,可靠股份,12.78,-1.62,-0.21,36047.0,46403021.0,2.0,13.02,12.76,12.99,12.99,0.91,2.39,93.12,2.61,3474370800.0,1930227658.0,0.0,0.08,-3.62,20.34
2418,301190,善水科技,21.32,-1.62,-0.35,13027.0,28005880.0,2.4,21.82,21.3,21.74,21.67,0.98,0.82,40.76,2.34,4576050180.0,3397427280.0,-0.05,0.05,-27.88,36.23
2419,300145,南方泵业,4.84,-1.63,-0.08,1078370.0,517724925.74,4.47,4.93,4.71,4.88,4.92,1.2,5.64,24.54,3.16,9297157142.0,9253403784.0,0.0,0.41,1.89,30.46
2420,300611,美力科技,26.61,-1.63,-0.44,64556.0,173151038.0,3.11,27.28,26.44,27.08,27.05,1.21,4.35,36.07,4.57,5616697235.0,3946342298.0,0.0,0.11,5.55,154.64
2421,301376,致欧科技,18.76,-1.63,-0.31,13811.0,26127021.0,1.89,19.11,18.75,19.1,19.07,0.71,0.71,20.84,2.21,7550317971.0,3632740316.0,0.0,-0.11,-5.82,0.21
2422,301125,腾亚精工,17.37,-1.64,-0.29,19731.0,34429832.0,3.34,17.79,17.2,17.66,17.66,0.85,1.68,1370.1,4.07,2462335070.0,2038472330.0,-0.29,0.0,-12.54,56.91
2423,300967,晓鸣股份,19.19,-1.64,-0.32,43179.0,83180822.59,2.0,19.5,19.11,19.3,19.51,0.73,3.46,14.75,4.39,3599484784.0,2394770762.0,0.05,0.05,-16.64,66.15
2424,301251,威尔高,54.51,-1.64,-0.91,33729.0,184660758.2,2.4,55.48,54.15,55.35,55.42,0.7,6.25,78.9,4.68,7341877385.0,2943164590.0,0.0,0.04,-4.9,56.82
2425,300637,扬帆新材,12.02,-1.64,-0.2,51342.0,62092642.0,2.62,12.28,11.96,12.22,12.22,0.93,2.19,69.05,3.85,2821696563.0,2818749427.0,0.0,0.08,-12.13,30.65
2426,301528,多浦乐,68.8,-1.64,-1.15,15106.0,104918040.42,3.15,70.7,68.5,70.33,69.95,1.15,4.74,88.12,2.79,4258720000.0,2191277042.0,0.16,0.03,18.83,77.14
2427,002965,祥鑫科技,38.14,-1.65,-0.64,66547.0,255376804.21,2.29,38.9,38.01,38.7,38.78,1.13,3.34,47.87,2.37,10121606892.0,7605940167.0,0.08,-0.05,-19.65,47.15
2428,000753,漳州发展,8.36,-1.65,-0.14,618722.0,515997619.55,2.94,8.49,8.24,8.45,8.5,0.73,6.24,119.4,3.02,8288781754.0,8288781754.0,-0.12,0.0,17.75,95.33
2429,002598,山东章鼓,10.7,-1.65,-0.18,58000.0,62435701.0,1.84,10.88,10.68,10.87,10.88,0.73,2.06,40.42,2.72,3338903307.0,3011447205.0,0.0,-0.09,-9.48,14.44
2430,301037,保立佳,14.31,-1.65,-0.24,13756.0,19914538.8,3.71,14.79,14.25,14.65,14.55,0.85,2.02,210.62,3.14,1989543427.0,973048303.0,-0.14,0.0,0.63,38.8
2431,300583,赛托生物,13.72,-1.65,-0.23,19569.0,27162815.08,2.37,14.03,13.7,13.91,13.95,1.06,1.05,-28.2,1.47,2602713169.0,2553963265.0,-0.07,0.0,-8.1,-29.75
2432,300666,江丰电子,94.66,-1.65,-1.59,96304.0,916261241.46,2.91,96.8,94.0,96.5,96.25,0.84,4.35,47.0,5.16,25115255853.0,20934732317.0,-0.01,0.02,-5.43,36.89
2433,001323,慕思股份,26.23,-1.65,-0.44,11249.0,29614912.22,2.14,26.74,26.17,26.63,26.67,0.79,0.36,18.33,2.58,11412168440.0,8164036063.0,0.11,0.11,-3.42,-20.64
2434,301110,青木科技,63.83,-1.65,-1.07,10255.0,65604180.4,1.82,64.76,63.58,64.6,64.9,0.73,1.57,55.64,4.05,5906530305.0,4172348993.0,0.03,-0.14,-13.22,4.4
2435,300143,盈康生命,10.07,-1.66,-0.17,58926.0,59684347.4,2.05,10.26,10.05,10.25,10.24,1.28,0.92,65.18,2.99,7546977652.0,6458527223.0,0.1,0.1,-10.33,9.46
2436,000803,山高环能,7.13,-1.66,-0.12,120182.0,85768293.0,3.03,7.29,7.07,7.29,7.25,1.01,2.61,47.4,2.26,3324691571.0,3278286871.0,0.0,0.28,6.1,38.99
2437,002871,伟隆股份,16.51,-1.67,-0.28,64666.0,107601697.85,3.1,16.98,16.46,16.71,16.79,0.73,4.33,30.34,3.75,4158106981.0,2466520167.0,0.0,0.12,-3.84,77.53
2438,301039,中集车辆,10.03,-1.67,-0.17,171923.0,172883346.9,2.94,10.24,9.94,10.16,10.2,1.56,1.18,22.68,1.29,18797467933.0,14567847825.0,-0.2,-0.1,12.7,14.37
2439,000681,视觉中国,21.77,-1.67,-0.37,320615.0,700394418.5,2.48,22.13,21.58,21.99,22.14,0.99,4.74,153.92,4.21,15251570782.0,14719446824.0,0.0,-0.05,6.72,4.66
2440,301552,科力装备,37.65,-1.67,-0.64,9451.0,35858844.0,2.09,38.4,37.6,38.36,38.29,1.58,3.97,21.94,3.11,3584280000.0,896070000.0,0.03,0.05,-7.95,-7.43
2441,301372,科净源,25.3,-1.67,-0.43,9173.0,23469678.0,2.57,25.96,25.3,25.82,25.73,1.0,2.23,81.47,2.2,1734857179.0,1041612259.0,-0.16,-0.08,-0.98,24.81
2442,300547,川环科技,40.01,-1.67,-0.68,184360.0,742741176.38,5.01,41.65,39.61,40.47,40.69,0.75,10.34,47.51,6.79,8678416022.0,7130726116.0,0.0,-0.25,-7.3,46.77
2443,301229,纽泰格,20.54,-1.68,-0.35,30012.0,62061617.88,2.06,20.91,20.48,20.75,20.89,0.77,2.32,88.7,2.94,3733771491.0,2655424346.0,0.1,0.0,-13.62,32.35
2444,300962,中金辐照,16.36,-1.68,-0.28,35723.0,58786666.0,2.28,16.68,16.3,16.63,16.64,1.14,1.35,36.07,4.32,4319071035.0,4319071035.0,-0.12,-0.18,-0.85,-1.33
2445,000797,中国武夷,4.09,-1.68,-0.07,1104277.0,457271286.05,4.09,4.23,4.06,4.16,4.16,0.83,7.03,-32.63,1.27,6424384748.0,6423641398.0,0.0,-0.49,49.82,47.65
2446,300327,中颖电子,28.73,-1.68,-0.49,113422.0,328327247.73,2.53,29.34,28.6,29.03,29.22,0.9,3.33,128.94,5.61,9807565042.0,9777254489.0,0.0,-0.14,6.76,18.38
2447,300252,金信诺,14.6,-1.68,-0.25,643873.0,942577511.91,4.71,14.99,14.29,14.7,14.85,1.0,11.52,918.89,4.43,9667445976.0,8158362601.0,-0.07,-0.21,-5.87,35.69
2448,300331,苏大维格,31.44,-1.69,-0.54,117183.0,373485282.24,4.41,32.8,31.39,31.98,31.98,1.06,5.57,171.6,5.22,8163782272.0,6609190097.0,0.03,0.03,-11.49,45.35
2449,300994,久祺股份,15.7,-1.69,-0.27,22540.0,35668528.2,2.44,16.06,15.67,16.03,15.97,1.14,1.93,21.23,3.05,3659481600.0,1831624800.0,-0.19,-0.13,-10.29,44.3
2450,300839,博汇股份,12.21,-1.69,-0.21,26859.0,33045057.4,2.74,12.54,12.2,12.48,12.42,0.86,0.93,-41.81,4.78,3601505251.0,3537103386.0,0.0,-0.08,-9.02,69.35
2451,002023,海特高新,13.38,-1.69,-0.23,353672.0,474470959.5,2.79,13.59,13.21,13.59,13.61,1.11,4.77,62.47,2.27,9912709944.0,9912709944.0,0.0,0.15,9.76,31.82
2452,300932,三友联众,12.2,-1.69,-0.21,48092.0,59098494.12,2.74,12.49,12.15,12.49,12.41,0.9,2.11,46.58,2.23,3905268776.0,2781524336.0,0.16,0.08,9.71,18.79
2453,003008,开普检测,22.05,-1.69,-0.38,12868.0,28660518.15,2.1,22.52,22.05,22.42,22.43,0.98,1.65,29.73,2.18,2293200000.0,1716555566.0,-0.05,-0.09,4.85,31.48
2454,002877,智能自控,9.29,-1.69,-0.16,121308.0,113061912.6,2.12,9.43,9.23,9.42,9.45,0.82,5.04,146.29,2.73,3305787927.0,2234381117.0,0.11,0.11,6.54,12.33
2455,300398,飞凯材料,23.22,-1.69,-0.4,254308.0,592119073.97,2.62,23.62,23.0,23.62,23.62,0.93,4.51,33.94,2.68,13164496569.0,13092602596.0,0.04,0.13,-14.0,48.28
2456,301516,中远通,15.72,-1.69,-0.27,24213.0,38288834.6,2.06,15.99,15.66,15.98,15.99,0.82,3.45,-79.52,3.42,4412631589.0,1103157901.0,0.0,-0.06,-11.19,-18.55
2457,300478,杭州高新,32.4,-1.7,-0.56,38398.0,125329501.03,2.09,33.02,32.33,32.97,32.96,0.63,3.03,-185.72,79.91,4104205200.0,4104205200.0,0.0,-0.34,27.41,259.6
2458,300220,金运激光,14.48,-1.7,-0.25,23736.0,34563264.0,2.38,14.75,14.4,14.67,14.73,0.69,1.57,1636.58,34.76,2189376000.0,2186760159.0,-0.07,-0.07,-6.7,5.08
2459,301131,聚赛龙,46.36,-1.7,-0.8,6487.0,30287743.11,2.14,47.25,46.24,47.25,47.16,0.86,2.11,44.16,2.62,2215764842.0,1427975991.0,0.04,-0.02,-2.46,36.8
2460,001333,光华股份,22.02,-1.7,-0.38,10515.0,23332495.0,2.41,22.49,21.95,22.49,22.4,1.05,2.39,26.8,1.64,2818560000.0,968880000.0,-0.18,-0.14,-4.68,29.91
2461,300817,双飞集团,20.22,-1.7,-0.35,67739.0,137629162.6,3.16,20.67,20.02,20.52,20.57,0.69,5.41,71.93,4.33,4413990413.0,2532782536.0,-0.05,-0.05,-4.71,48.79
2462,002868,*ST绿康,34.09,-1.7,-0.59,9762.0,33401358.8,1.82,34.68,34.05,34.68,34.68,0.71,0.63,-48.11,-49.8,5298125883.0,5251278758.0,-0.03,-0.03,24.73,70.71
2463,301032,新柴股份,12.14,-1.7,-0.21,28617.0,35016798.73,2.51,12.44,12.13,12.4,12.35,1.37,1.79,37.06,2.43,2927359476.0,1940855489.0,0.0,-0.08,-5.3,30.68
2464,300715,凯伦股份,10.39,-1.7,-0.18,32798.0,34327680.34,2.55,10.64,10.37,10.57,10.57,1.07,0.98,111.55,2.11,3927995918.0,3471910722.0,-0.1,-0.1,-19.14,40.03
2465,000633,合金投资,7.51,-1.7,-0.13,215129.0,162489799.0,3.27,7.71,7.46,7.67,7.64,1.19,5.59,298.85,14.72,2892148861.0,2892127458.0,0.0,0.0,18.45,69.53
2466,301550,斯菱股份,108.82,-1.7,-1.88,56369.0,613543950.96,4.47,111.75,106.8,108.8,110.7,1.04,4.0,135.0,13.96,25167345500.0,15352278807.0,0.11,0.01,19.27,217.35
2467,002137,实益达,8.65,-1.7,-0.15,125433.0,108710667.0,1.82,8.75,8.59,8.75,8.8,1.12,3.16,123.61,3.3,4995416987.0,3429368023.0,0.12,0.0,0.23,-3.78
2468,300694,蠡湖股份,12.1,-1.71,-0.21,47898.0,58362359.0,2.11,12.36,12.1,12.32,12.31,1.25,2.21,108.65,1.88,2626551550.0,2626551550.0,-0.17,-0.08,1.17,-23.76
2469,300483,首华燃气,14.91,-1.71,-0.26,80564.0,120824327.9,2.37,15.26,14.9,15.26,15.17,1.06,2.8,-1990.43,2.02,4296692620.0,4294903420.0,0.07,0.0,23.02,51.52
2470,301499,维科精密,29.82,-1.71,-0.52,21633.0,64707942.9,2.37,30.27,29.55,30.18,30.34,0.65,6.26,88.68,3.22,4122760104.0,1030690041.0,0.07,-0.03,8.44,13.51
2471,002241,歌尔股份,28.24,-1.71,-0.49,963607.0,2720508327.03,2.37,28.64,27.96,28.64,28.73,1.17,3.07,29.02,2.75,100129012880.0,88630310339.0,0.0,0.0,-20.72,10.66
2472,300805,电声股份,10.37,-1.71,-0.18,80944.0,84508510.0,2.84,10.61,10.31,10.59,10.55,0.9,2.81,98.27,2.82,4401147172.0,2989885576.0,0.0,0.0,-12.12,-6.24
2473,002938,鹏鼎控股,51.04,-1.71,-0.89,245774.0,1257449530.02,4.04,52.31,50.21,51.6,51.93,0.85,1.06,36.86,3.62,118313323857.0,117870967782.0,0.04,-0.02,-14.22,43.86
2474,002655,共达电声,12.64,-1.71,-0.22,127671.0,162102339.64,1.94,12.85,12.6,12.85,12.86,0.88,3.53,54.35,6.24,4574315828.0,4573065416.0,0.08,0.08,-9.91,-0.47
2475,002319,乐通股份,12.02,-1.72,-0.21,62916.0,75948977.65,2.62,12.24,11.92,12.22,12.23,0.55,3.15,-4011.15,13.86,2517859570.0,2404000000.0,-0.25,0.17,3.09,13.08
2476,301118,恒光股份,24.57,-1.72,-0.43,58539.0,144211045.39,4.32,25.39,24.31,25.01,25.0,0.69,5.57,-1226.98,2.02,2707525548.0,2581139016.0,0.0,0.29,-0.36,34.34
2477,300835,龙磁科技,66.97,-1.72,-1.17,26653.0,179140681.0,2.83,68.14,66.21,67.86,68.14,0.71,3.24,44.93,6.69,7986007754.0,5510541130.0,-0.04,0.01,3.35,117.93
2478,002062,宏润建设,9.12,-1.72,-0.16,182133.0,166544845.6,3.34,9.35,9.04,9.28,9.28,0.93,1.62,34.74,2.22,11283910508.0,10257272755.0,0.22,0.33,-18.57,82.04
2479,300538,同益股份,16.03,-1.72,-0.28,74883.0,120667650.0,2.08,16.31,15.97,16.31,16.31,0.92,6.19,298.42,3.03,2916154725.0,1939393525.0,-0.06,0.0,-3.26,5.25
2480,300670,大烨智能,8.0,-1.72,-0.14,81710.0,65636071.7,3.69,8.21,7.91,8.21,8.14,0.99,3.64,-26.79,4.45,2535363832.0,1797553808.0,-0.25,0.0,-2.2,38.17
2481,002475,立讯精密,58.4,-1.73,-1.03,742665.0,4354917584.27,1.4,59.2,58.37,59.18,59.43,0.96,1.02,27.71,5.34,425487522191.0,424525218379.0,-0.02,-0.02,-15.04,43.98
2482,300169,天晟新材,6.25,-1.73,-0.11,94564.0,59678307.0,2.67,6.4,6.23,6.35,6.36,1.03,3.13,-18.38,-66.54,2037402125.0,1885848638.0,0.0,0.16,-11.72,-17.87
2483,300853,申昊科技,20.41,-1.73,-0.36,26219.0,53911317.0,3.37,20.95,20.25,20.77,20.77,1.15,2.38,-17.44,4.92,2999166186.0,2250336002.0,0.05,0.1,-13.55,-18.62
2484,300953,震裕科技,148.17,-1.74,-2.63,42447.0,631736868.96,3.53,151.98,146.66,149.14,150.8,1.06,3.4,46.8,6.01,25704195402.0,18484740023.0,-0.02,-0.01,-15.19,196.93
2485,300152,ST新动力,2.26,-1.74,-0.04,150485.0,34215084.0,2.17,2.3,2.25,2.29,2.3,0.61,2.11,-167.06,6.84,1610928000.0,1610517641.0,0.44,0.0,2.26,-55.25
2486,002861,瀛通通讯,18.07,-1.74,-0.32,38541.0,69941772.4,2.28,18.32,17.9,18.3,18.39,0.92,2.57,-70.81,3.06,3366151193.0,2713542085.0,0.11,0.06,0.67,29.16
2487,301335,天元宠物,29.23,-1.75,-0.52,29998.0,88020290.13,2.89,29.86,29.0,29.76,29.75,0.72,5.93,49.39,1.92,3709368844.0,1479444414.0,-0.03,0.31,-6.01,31.02
2488,301626,苏州天脉,190.5,-1.75,-3.39,16020.0,304338757.66,4.06,194.87,187.0,194.01,193.89,0.72,3.04,115.93,13.99,22037040000.0,10023919119.0,0.23,-0.67,41.01,104.88
2489,300534,陇神戎发,9.54,-1.75,-0.17,72415.0,69634665.0,1.85,9.7,9.52,9.7,9.71,1.13,2.4,80.3,4.19,2893911300.0,2881571196.0,0.1,0.1,-1.45,10.16
2490,300433,蓝思科技,28.71,-1.75,-0.51,599972.0,1725198938.02,1.85,29.04,28.5,29.0,29.22,0.97,1.21,40.02,2.82,151713045138.0,142742417673.0,-0.03,0.17,-14.35,34.16
2491,000812,陕西金叶,5.04,-1.75,-0.09,386658.0,195221891.62,2.92,5.15,5.0,5.13,5.13,0.92,5.03,246.15,2.15,3874210775.0,3871531289.0,0.2,0.4,9.33,10.28
2492,300905,宝丽迪,32.08,-1.75,-0.57,27457.0,88705479.44,2.27,32.71,31.97,32.71,32.65,1.06,1.97,40.53,2.97,5735701768.0,4460615120.0,-0.06,-0.06,-14.93,25.51
2493,002468,申通快递,14.0,-1.75,-0.25,148229.0,208949921.69,2.25,14.26,13.94,14.26,14.25,1.32,1.01,21.27,2.08,21431230324.0,20540799524.0,0.07,0.29,-23.2,39.17
2494,300592,华凯易佰,10.68,-1.75,-0.19,70644.0,76159943.0,1.66,10.86,10.68,10.82,10.87,0.98,2.02,65.56,1.87,4318580489.0,3726080842.0,-0.09,-0.19,-3.44,-24.95
2495,300731,科创新源,58.38,-1.75,-1.04,168757.0,1001503791.91,8.47,62.6,57.57,60.57,59.42,0.94,14.04,204.78,11.92,7381088718.0,7016061054.0,0.0,0.07,21.52,171.16
2496,000813,德展健康,3.94,-1.75,-0.07,225021.0,89279994.0,1.75,4.01,3.94,4.01,4.01,0.8,1.07,-101.55,1.66,8262595828.0,8261236528.0,-0.25,-0.25,-5.97,25.88
2497,301501,恒鑫生活,43.58,-1.76,-0.78,12168.0,53403144.34,2.32,44.48,43.45,44.16,44.36,0.92,3.29,26.15,3.12,6445482000.0,1611370500.0,0.02,-0.05,-9.11,60.28
2498,300167,ST迪威迅,5.02,-1.76,-0.09,57959.0,29211755.0,2.15,5.11,5.0,5.1,5.11,1.09,1.61,-208.07,19.23,1954657480.0,1801644115.0,0.0,0.2,-16.89,120.18
2499,000720,新能泰山,3.35,-1.76,-0.06,241668.0,81322364.28,2.35,3.42,3.34,3.42,3.41,0.84,1.92,-795.68,1.79,4209380763.0,4209380763.0,0.0,-0.3,0.9,3.08
2500,002078,太阳纸业,15.66,-1.76,-0.28,361102.0,566509176.72,3.07,16.0,15.51,15.89,15.94,1.11,1.3,13.13,1.45,43762419964.0,43494008644.0,-0.19,-0.19,11.38,8.22
2501,300092,科新机电,15.59,-1.76,-0.28,80740.0,126530808.0,2.46,15.9,15.51,15.83,15.87,1.14,3.85,58.03,2.63,4270463795.0,3271814931.0,0.0,-0.06,-14.25,37.96
2502,002031,巨轮智能,7.77,-1.77,-0.14,2023727.0,1562641848.84,2.53,7.81,7.61,7.72,7.91,1.58,10.44,-143.24,8.04,17089304356.0,15064115402.0,0.0,0.13,-8.48,56.34
2503,000702,正虹科技,6.67,-1.77,-0.12,62979.0,42366524.0,1.91,6.8,6.67,6.79,6.79,1.25,2.36,-165.46,6.57,2311988403.0,1778452622.0,0.0,0.0,-6.71,0.6
2504,002398,垒知集团,6.1,-1.77,-0.11,383087.0,234221021.93,2.74,6.21,6.04,6.18,6.21,0.87,6.73,32.74,1.18,4257948334.0,3472818194.0,0.33,0.0,23.23,41.53
2505,301063,海锅股份,24.36,-1.77,-0.44,21825.0,53562346.5,2.58,24.9,24.26,24.8,24.8,0.84,2.17,38.84,1.62,2542227237.0,2446879858.0,0.25,0.16,-4.66,54.86
2506,300549,优德精密,18.83,-1.77,-0.34,36515.0,69369916.0,2.4,19.22,18.76,18.98,19.17,1.1,3.61,220.69,4.55,2510792200.0,1902859530.0,-0.05,0.11,-4.17,15.31
2507,002305,*ST南置,2.21,-1.78,-0.04,290392.0,64574655.0,2.22,2.25,2.2,2.24,2.25,1.28,1.67,-2.19,-1.25,3832616852.0,3832368240.0,0.45,0.0,5.74,11.06
2508,002522,浙江众成,5.53,-1.78,-0.1,654335.0,361758677.65,3.55,5.65,5.45,5.61,5.63,0.72,7.23,78.77,2.17,5008960010.0,5004759931.0,0.0,0.18,17.16,42.16
2509,301120,新特电气,18.8,-1.78,-0.34,224092.0,422932314.2,4.13,19.29,18.5,18.95,19.14,0.84,10.25,138.82,4.53,6983091834.0,4110051544.0,-0.16,0.21,36.43,90.28
2510,002644,佛慈制药,8.8,-1.79,-0.16,179227.0,158605214.0,2.68,8.98,8.74,8.96,8.96,0.56,3.51,88.5,2.47,4493781600.0,4493781600.0,0.11,0.11,1.62,14.14
2511,002879,长缆科技,18.7,-1.79,-0.34,124986.0,235730526.2,3.62,19.25,18.56,18.99,19.04,0.72,9.06,80.97,2.05,3611112868.0,2578430894.0,-0.05,-0.05,4.59,25.93
2512,001230,劲旅环境,21.91,-1.79,-0.4,9777.0,21619261.0,2.24,22.41,21.91,22.28,22.31,0.84,1.84,17.66,1.52,2940892909.0,1162931837.0,-0.09,-0.05,-7.2,35.67
2513,301512,智信精密,43.11,-1.8,-0.79,6919.0,30083207.0,3.74,44.5,42.86,43.75,43.9,1.2,2.79,-41.81,2.28,2299202874.0,1069705674.0,-0.14,0.35,-9.39,12.18
2514,000802,北京文化,4.92,-1.8,-0.09,514798.0,254089142.9,3.59,5.05,4.87,5.03,5.01,0.84,7.2,-8.65,4.52,3522229255.0,3520089055.0,0.0,0.0,6.96,-29.0
2515,300656,民德电子,22.39,-1.8,-0.41,40487.0,91535608.12,2.94,23.0,22.33,22.91,22.8,0.48,3.05,-256.53,3.91,3831490362.0,2975583802.0,-0.04,-0.04,-10.51,-10.01
2516,301006,迈拓股份,16.4,-1.8,-0.3,16341.0,27067347.0,2.87,16.82,16.34,16.82,16.7,1.29,1.9,31.63,1.79,2284192000.0,1411812040.0,-0.12,0.0,-0.49,26.35
2517,301258,富士莱,32.7,-1.8,-0.6,7154.0,23530698.36,2.25,33.43,32.68,33.43,33.3,0.64,0.8,30.63,1.57,2997609000.0,2912425500.0,-0.03,0.0,-3.43,38.97
2518,002231,*ST奥维,1.63,-1.81,-0.03,315914.0,52289697.0,7.83,1.72,1.59,1.67,1.66,0.93,10.26,-2.26,6.9,565365528.0,501755919.0,0.0,0.0,-52.06,-70.58
2519,002211,ST宏达,3.25,-1.81,-0.06,53155.0,17380241.0,3.02,3.32,3.22,3.31,3.31,1.19,1.23,-98.95,103.59,1405546282.0,1405546282.0,-0.31,0.0,-4.13,-8.19
2520,301361,众智科技,33.08,-1.81,-0.61,22397.0,74622244.0,2.08,33.72,33.02,33.63,33.69,0.9,7.36,40.86,3.18,3848394880.0,1007087520.0,0.0,0.03,-3.19,12.36
2521,300195,长荣股份,8.15,-1.81,-0.15,96349.0,78885145.0,2.29,8.3,8.11,8.28,8.3,1.02,3.07,389.16,1.29,3453218211.0,2558386720.0,0.12,0.0,5.43,44.76
2522,301233,盛帮股份,50.52,-1.81,-0.93,8957.0,45624707.0,2.41,51.68,50.44,51.6,51.45,1.05,4.5,28.8,2.69,2600264400.0,1006112115.0,0.0,0.1,-8.13,12.42
2523,002760,凤形股份,21.55,-1.82,-0.4,32387.0,70345250.0,2.28,21.99,21.49,21.74,21.95,0.51,3.0,102.14,2.81,2327156614.0,2327156614.0,-0.05,0.09,7.75,26.76
2524,002643,万润股份,15.66,-1.82,-0.29,501379.0,789900173.73,3.82,16.13,15.52,16.01,15.95,0.88,5.51,35.47,2.01,14453541464.0,14239568626.0,0.13,0.13,13.15,31.6
2525,001260,坤泰股份,20.01,-1.82,-0.37,13469.0,27261748.0,2.65,20.54,20.0,20.35,20.38,0.93,4.24,46.21,2.78,2301150000.0,635317500.0,0.0,-0.05,1.88,27.05
2526,300550,和仁科技,14.06,-1.82,-0.26,36303.0,51468011.64,2.65,14.38,14.0,14.32,14.32,0.69,1.38,213.91,3.3,3691595582.0,3688168036.0,0.0,0.14,13.57,-7.07
2527,300350,华鹏飞,6.46,-1.82,-0.12,209301.0,135947100.3,1.98,6.58,6.45,6.5,6.58,0.93,4.44,540.47,3.93,3630599322.0,3046312594.0,0.0,0.0,-4.44,19.63
2528,300941,创识科技,23.16,-1.82,-0.43,126219.0,294691480.16,2.88,23.7,23.02,23.46,23.59,0.65,11.88,232.06,3.71,4742010000.0,2461632373.0,0.13,-0.04,-6.04,-23.24
2529,300863,卡倍亿,50.01,-1.83,-0.93,29149.0,147176852.3,4.18,51.78,49.65,50.66,50.94,0.74,1.61,51.32,6.59,9410673558.0,9045250388.0,0.02,0.02,29.06,57.31
